TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Nice","Value",OBS_VALUE,478850
1994_1998,"Proportion of journeys to work by bicycle","Nice","Value",OBS_VALUE,1.1
1994_1998,"Proportion of journeys to work by foot","Nice","Value",OBS_VALUE,15.2

