TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Caen","Value",OBS_VALUE,205805
1999_2002,"Total population in Urban Audit cities","Caen","Value",OBS_VALUE,216181

