TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
2003_2006,"Proportion of journeys to work by bicycle","Link?ping","Value",OBS_VALUE,16.0
2003_2006,"Proportion of journeys to work by foot","Link?ping","Value",OBS_VALUE,12.0
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Link?ping","Value",OBS_VALUE,14.0
2003_2006,"Proportion of journeys to work by car or motor cycle","Link?ping","Value",OBS_VALUE,56.0

