TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Brescia","Value",OBS_VALUE,193803
1994_1998,"Total population in Urban Audit cities","Brescia","Value",OBS_VALUE,189258
1999_2002,"Total population in Urban Audit cities","Brescia","Value",OBS_VALUE,187567
2003_2006,"Total population in Urban Audit cities","Brescia","Value",OBS_VALUE,192164

