TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1999_2002,"Total population in Urban Audit cities","Almere","Value",OBS_VALUE,158902
2003_2006,"Total population in Urban Audit cities","Almere","Value",OBS_VALUE,170704
2003_2006,"Proportion of journeys to work by bicycle","Almere","Value",OBS_VALUE,14.0
2003_2006,"Proportion of journeys to work by foot","Almere","Value",OBS_VALUE,4.0
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Almere","Value",OBS_VALUE,11.0

