TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1999_2002,"Total population in Urban Audit cities","Nottingham","Value",OBS_VALUE,271200
1999_2002,"Proportion of journeys to work by bicycle","Nottingham","Value",OBS_VALUE,3.2
1999_2002,"Proportion of journeys to work by foot","Nottingham","Value",OBS_VALUE,9.2
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Nottingham","Value",OBS_VALUE,22.9
1999_2002,"Proportion of journeys to work by car or motor cycle","Nottingham","Value",OBS_VALUE,64.5
2003_2006,"Total population in Urban Audit cities","Nottingham","Value",OBS_VALUE,275100

