TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Limoges","Value",OBS_VALUE,179865
1999_2002,"Total population in Urban Audit cities","Limoges","Value",OBS_VALUE,184241
2003_2006,"Total population in Urban Audit cities","Limoges","Value",OBS_VALUE,190501

