TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Strasbourg","Value",OBS_VALUE,423712
1994_1998,"Proportion of journeys to work by bicycle","Strasbourg","Value",OBS_VALUE,6.6
1994_1998,"Proportion of journeys to work by foot","Strasbourg","Value",OBS_VALUE,9.5
1999_2002,"Total population in Urban Audit cities","Strasbourg","Value",OBS_VALUE,451240

