TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Ioannina","Value",OBS_VALUE,63725
1994_1998,"Total population in Urban Audit cities","Ioannina","Value",OBS_VALUE,69386
1999_2002,"Total population in Urban Audit cities","Ioannina","Value",OBS_VALUE,75550
2003_2006,"Total population in Urban Audit cities","Ioannina","Value",OBS_VALUE,79731

