TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Pointe-a-Pitre","Value",OBS_VALUE,88634
1999_2002,"Total population in Urban Audit cities","Pointe-a-Pitre","Value",OBS_VALUE,84002
2003_2006,"Total population in Urban Audit cities","Pointe-a-Pitre","Value",OBS_VALUE,77594

