TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Bulgaria","Value",OBS_VALUE,8669269
1994_1998,"Total population in Urban Audit cities","Bulgaria","Value",OBS_VALUE,8384715
1999_2002,"Total population in Urban Audit cities","Bulgaria","Value",OBS_VALUE,7928901

