TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Gorzow Wielkopolski","Value",OBS_VALUE,121549
1994_1998,"Total population in Urban Audit cities","Gorzow Wielkopolski","Value",OBS_VALUE,125289
1999_2002,"Total population in Urban Audit cities","Gorzow Wielkopolski","Value",OBS_VALUE,125818
2003_2006,"Total population in Urban Audit cities","Gorzow Wielkopolski","Value",OBS_VALUE,125578

