TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
2003_2006,"Total population in Urban Audit cities","Cyprus","Value",OBS_VALUE,730400
2003_2006,"Proportion of journeys to work by foot","Cyprus","Value",OBS_VALUE,0.2
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Cyprus","Value",OBS_VALUE,1.6

