TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Dijon","Value",OBS_VALUE,231734
1999_2002,"Total population in Urban Audit cities","Dijon","Value",OBS_VALUE,238309

