TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1999_2002,"Share of journeys to work by car in Urban Audit cities - %","Sweden","Value",OBS_VALUE,63.1
2003_2006,"Share of journeys to work by car in Urban Audit cities - %","Sweden","Value",OBS_VALUE,62.0

