TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Share of journeys to work by car in Urban Audit cities - %","Coimbra","Value",OBS_VALUE,28.1
1999_2002,"Share of journeys to work by car in Urban Audit cities - %","Coimbra","Value",OBS_VALUE,56.5

