TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Share of journeys to work by car in Urban Audit cities - %","Maribor","Value",OBS_VALUE,42.0
1999_2002,"Share of journeys to work by car in Urban Audit cities - %","Maribor","Value",OBS_VALUE,67.5

