TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
2003_2006,"Share of journeys to work by car in Urban Audit cities - %","Breda","Value",OBS_VALUE,67.0

