TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Share of journeys to work by car in Urban Audit cities - %","Darmstadt","Value",OBS_VALUE,56.1
1994_1998,"Share of journeys to work by car in Urban Audit cities - %","Darmstadt","Value",OBS_VALUE,58.5
1999_2002,"Share of journeys to work by car in Urban Audit cities - %","Darmstadt","Value",OBS_VALUE,55.8
2003_2006,"Share of journeys to work by car in Urban Audit cities - %","Darmstadt","Value",OBS_VALUE,59.2

