TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1994_1998,"Share of journeys to work by car in Urban Audit cities - %","Estonia","Value",OBS_VALUE,27.6
1999_2002,"Share of journeys to work by car in Urban Audit cities - %","Estonia","Value",OBS_VALUE,33.5
2003_2006,"Share of journeys to work by car in Urban Audit cities - %","Estonia","Value",OBS_VALUE,40.1

