TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1999_2002,"Share of journeys to work by car in Urban Audit cities - %","Waterford","Value",OBS_VALUE,68.0
2003_2006,"Share of journeys to work by car in Urban Audit cities - %","Waterford","Value",OBS_VALUE,67.6

