TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Share of journeys to work by car in Urban Audit cities - %","Erfurt","Value",OBS_VALUE,41.6
1994_1998,"Share of journeys to work by car in Urban Audit cities - %","Erfurt","Value",OBS_VALUE,59.6
1999_2002,"Share of journeys to work by car in Urban Audit cities - %","Erfurt","Value",OBS_VALUE,60.7
2003_2006,"Share of journeys to work by car in Urban Audit cities - %","Erfurt","Value",OBS_VALUE,67.0

